Día/mes/año,TemperaturaMax (°c),TemperaturaMin (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboSeco (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Temperatura BulboHumedo (°c),Precipitacion (mm),Precipitacion (mm),DirecciondelViento 13h,VelocidaddelViento 13h (m/s)
06-Feb-2016,22.5,9.2,12.2,22.3,14.4,10.4,17,12.4,0.0,0.0,N,4.4
07-Feb-2016,21.8,10.3,12.6,23.5,13.6,11.2,16.2,11.6,0.0,0.0,N,2.5
08-Feb-2016,19.8,9.6,11.4,18.4,13,10.6,15.6,12.8,0.0,7.2,E,2.5
09-Feb-2016,21.2,10.4,13.2,18.8,13.4,11.8,15.2,11.6,5.6,2.4,N,1.1
10-Feb-2016,18.4,9.8,12.6,19.2,13,11.2,17.6,10.8,6.8,5.2,N,4.4
11-Feb-2016,20.2,10.3,13.2,18.6,14.6,10.8,15.4,11.5,0.0,2.4,E,2.5
12-Feb-2016,19.3,11.4,12.6,17.5,13.4,10.2,14.6,11.2,0.0,3.6,N,2.5
13-Feb-2016,20.6,9.8,11.4,18.3,12.8,10,15.5,10.8,0.0,1.5,N,1.1
14-Feb-2016,21.8,10.6,13.6,20.2,14.3,11.2,17.4,12.4,0.0,1.8,E,2.5
15-Feb-2016,18.4,11.4,13.4,21.4,15.6,11.6,18.8,13.2,0.0,8.6,N,4.4
16-Feb-2016,23.2,10.8,12.5,22.3,16.4,10.4,19.6,14.8,0.0,0.0,N,2.5
17-Feb-2016,22.4,12.2,14.2,20.5,15.2,10.9,18.3,12.6,0.0,0.0,N,1.1
18-Feb-2016,21.2,10.5,12.6,21.4,15.4,10.4,18.6,13.9,0.0,0.0,N,4.4
19-Feb-2016,22.6,11.8,13.4,22.8,14.2,11.3,15.4,11.5,0.0,6.6,E,4.4
20-Feb-2016,23.4,12.2,14.8,23.2,15.3,11.2,17.8,12.2,0.0,0.0,N,2.5
21-Feb-2016,22.8,13.2,13.4,19.6,14.5,11.2,16.5,11.6,0.0,1.6,E,4.4
22-Feb-2016,20.2,12.4,12.5,20.4,13.6,10.3,17.2,10.4,0.0,2.9,N,4.4
23-Feb-2016,19.3,10.5,11.4,18.2,13,10.6,15.4,12.8,4.6,3.8,N,2.5
24-Feb-2016,20.4,11.6,11.6,19.4,14,10.2,16.5,12.6,3.5,2.0,E,2.5
25-Feb-2016,19.5,11,11.8,15.6,12.4,10.6,13.2,10.8,5.5,4.3,E,4.4
26-Feb-2016,21.2,9.8,12.4,17.8,13.6,9.8,15.4,11.4,7.2,1.6,N,1.1
27-Feb-2016,22.4,11.6,13.2,19.2,14.4,11.4,16.5,11.3,0.0,0.0,N,4.4
28-Feb-2016,23.6,12.2,12.6,20.6,13.8,10.2,17.8,10.4,0.0,0.0,N,2.5
29-Feb-2016,22,11.8,13.2,23.4,14.2,11.6,21.2,11.5,0.0,0.0,N,1.1
01-Mar-2016,22.6,12.4,12.6,19.8,14.3,9.8,15.4,11.2,0.0,0.0,N,2.5
02-Mar-2016,21.4,11.8,13.4,20.3,13.8,10.4,16.2,10.9,0.0,0.0,N,1.1
03-Mar-2016,20.2,12.2,12.5,21.2,14.4,9.6,17.3,11.6,0.0,3.6,E,1.1
04-Mar-2016,19.5,9.5,11.8,16.4,13.3,9.8,14.2,10.4,4.2,7.5,N,2.5
05-Mar-2016,18.6,8.8,10.2,15.3,12.6,9.4,12,10.2,0.0,6.2,E,2.5
06-Mar-2016,19.2,8.9,12.4,16.5,13.2,10.3,13.4,11.0,9.4,7.9,N,4.4
07-Mar-2016,20,10.2,10.2,18.8,12.4,9.5,16,11.8,8.7,6.6,N,2.5
08-Mar-2016,18.4,9.6,11.5,17.6,12.8,10.2,15.2,10.4,7.5,8.2,E,2.5
09-Mar-2016,19.6,10.5,12.2,18.4,13.6,11.4,16.3,11.5,4.6,7.8,N,1.1
10-Mar-2016,18.6,9.2,10,13.9,11.6,9.6,12.8,11.0,0.0,0.0,N,4.4
11-Mar-2016,20.2,11.8,12.3,18.6,13.6,10.4,15.2,11.4,0.0,0.0,N,2.5
12-Mar-2016,21.3,10.4,11.8,17.2,14.4,9.6,14.6,12.2,0.0,3.2,N,2.5
13-Mar-2016,22.4,10.6,13.4,19.6,15.2,11,15.2,11.3,0.0,1.6,N,1.1
14-Mar-2016,21.6,11.4,12.6,18.4,14,10.8,16.4,12.6,0.0,2.8,N,4.4
15-Mar-2016,22.3,12.2,11.4,20.2,13.8,9.2,17.8,10.4,0.0,2.2,N,2.5
16-Mar-2016,21.8,13.2,12.8,21.4,14.2,10.6,18.6,12.8,0.0,4.2,N,4.4
17-Mar-2016,23.2,12.8,13.2,22.6,15.8,11.4,19.3,13.0,0.0,0.0,E,4.4
18-Mar-2016,21.2,13.5,13.6,19,12.4,12.2,16.5,11.8,0.0,0.0,N,4.4
19-Mar-2016,20.6,12.4,12.8,17.4,13.6,11.6,15.2,10.6,0.0,3.8,E,4.4
20-Mar-2016,21.8,11.6,12.4,18.8,14,10.3,16.4,11.2,8.4,4.6,N,4.4
21-Mar-2016,19.8,10.2,13.6,19.2,15,12.5,17.4,13.2,0.0,6.7,N,4.4
22-Mar-2016,20.4,9.4,12.8,18.8,14.5,11.4,16.6,11.6,8.9,4.3,E,4.4
23-Mar-2016,20,11,12.4,19.6,15.2,11.2,17.4,12.4,2.6,2.9,N,1.1
24-Mar-2016,21.2,9.2,13.5,19.4,15.5,12.4,15.2,13.2,1.2,2.3,E,2.5
25-Mar-2016,18.5,9.8,12.2,18.9,16.2,10.8,16.3,12.8,2.4,1.8,E,4.4
26-Mar-2016,20.2,10,10,19.2,14.8,9.2,17.4,11.5,3.8,2.5,N,4.4
27-Mar-2016,23,9.2,12.8,21.6,16.3,11.4,19.5,12.4,4.3,5.2,N,2.5
28-Mar-2016,22.8,9.5,10.4,22.4,15.9,9.6,18.6,13.8,2.6,1.8,N,4.4
29-Mar-2016,22.2,10.5,10.6,22.3,15.7,9.3,20.4,12.2,0.0,0.0,N,4.4
30-Mar-2016,21.5,9.8,9.2,20.8,14.9,8.9,18.5,13.6,0.0,0.0,N,2.5
31-Mar-2016,23,8.6,10.8,22.5,15.4,9.8,19.6,12.0,0.0,0.0,E,4.4
